action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,91581,[],CHEMBL843061,Evaluated for inhibitory activity towards p60 c-Src tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2cc(-c3ccccc3)ccc2/C1=C/c1cc2c([nH]1)CCCC2,,,CHEMBL1133768,J Med Chem,2000.0,,CHEMBL313746,,CHEMBL313746,,0,http://www.openphacts.org/units/Nanomolar,163355,>,1,1,>,,IC50,nM,,20000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,20.0
,,91590,[],CHEMBL843061,Evaluated for inhibitory activity towards p60 c-Src tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1CCC(=O)O,,,CHEMBL1133768,J Med Chem,2000.0,"{'bei': '16.79', 'le': '0.31', 'lle': '2.14', 'sei': '6.05'}",CHEMBL89363,,CHEMBL89363,4.97,0,http://www.openphacts.org/units/Nanomolar,163345,=,1,1,=,,IC50,nM,,10600.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,10.6
,,92272,[],CHEMBL805362,In vitro inhibition of Src protein tyrosine kinase using the Scintillation proximity kinase assay.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1cccc(O)c1)cn2-c1ccc(CCO)cc1,,,CHEMBL1136208,Bioorg Med Chem Lett,2003.0,"{'bei': '21.36', 'le': '0.39', 'lle': '4.49', 'sei': '7.61'}",CHEMBL102946,,CHEMBL102946,7.40,0,http://www.openphacts.org/units/Nanomolar,194226,=,1,1,=,,IC50,nM,,40.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,0.04
,,92602,[],CHEMBL843061,Evaluated for inhibitory activity towards p60 c-Src tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,,,CHEMBL1133768,J Med Chem,2000.0,"{'bei': '20.08', 'le': '0.36', 'lle': '1.67', 'sei': '10.66'}",CHEMBL276711,SEMAXANIB,CHEMBL276711,4.79,0,http://www.openphacts.org/units/Nanomolar,163338,=,1,1,=,,IC50,nM,,16400.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,16.4
,,93279,[],CHEMBL805362,In vitro inhibition of Src protein tyrosine kinase using the Scintillation proximity kinase assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOP(=O)(O)CP(=O)(O)O)CCc1ccc(-n2cc(-c3cccc(O)c3)c3c(N)ncnc32)cc1,,,CHEMBL1136208,Bioorg Med Chem Lett,2003.0,"{'bei': '14.96', 'le': '0.30', 'lle': '5.21', 'sei': '4.56'}",CHEMBL318996,,CHEMBL318996,8.40,0,http://www.openphacts.org/units/Nanomolar,194206,=,1,1,=,,IC50,nM,,4.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,0.004
,,94280,[],CHEMBL882727,Inhibitory concentration against Src protein tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CCN5CCOCC5)cc4)c(OC)cc23)c(Cl)cc1Cl,,,CHEMBL1134917,Bioorg Med Chem Lett,2002.0,"{'bei': '14.12', 'le': '0.28', 'lle': '1.24', 'sei': '9.99'}",CHEMBL101081,,CHEMBL101081,7.96,0,http://www.openphacts.org/units/Nanomolar,189217,=,1,1,=,,IC50,nM,,11.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,11.0
,,94282,[],CHEMBL882727,Inhibitory concentration against Src protein tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCN(C)CC5)cc4)ccc23)c(Cl)cc1Cl,,,CHEMBL1134917,Bioorg Med Chem Lett,2002.0,"{'bei': '15.81', 'le': '0.31', 'lle': '1.84', 'sei': '13.07'}",CHEMBL317821,,CHEMBL317821,8.42,0,http://www.openphacts.org/units/Nanomolar,189211,=,1,1,=,,IC50,nM,,3.8,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,3.8
,,95252,[],CHEMBL805362,In vitro inhibition of Src protein tyrosine kinase using the Scintillation proximity kinase assay.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2cn(-c3cccc(C(=O)O)c3)c3ncnc(N)c23)c1,,,CHEMBL1136208,Bioorg Med Chem Lett,2003.0,"{'bei': '14.98', 'le': '0.27', 'lle': '2.02', 'sei': '5.23'}",CHEMBL105005,,CHEMBL105005,5.40,0,http://www.openphacts.org/units/Nanomolar,194220,=,1,1,=,,IC50,nM,,4000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,4.0
,,95253,[],CHEMBL805362,In vitro inhibition of Src protein tyrosine kinase using the Scintillation proximity kinase assay.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1cccc(O)c1)nn2-c1cccc(P(=O)(O)CC(=O)O)c1,,,CHEMBL1136208,Bioorg Med Chem Lett,2003.0,"{'bei': '18.10', 'le': '0.35', 'lle': '5.95', 'sei': '4.68'}",CHEMBL3706663,,CHEMBL3706663,7.70,0,http://www.openphacts.org/units/Nanomolar,194210,=,1,1,=,,IC50,nM,,20.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,0.02
,,95254,[],CHEMBL805362,In vitro inhibition of Src protein tyrosine kinase using the Scintillation proximity kinase assay.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2nn(-c3cccc(C(=O)NCc4ccc(P(=O)(O)O)c(P(=O)(O)O)c4)c3)c3ncnc(N)c23)cc1,,,CHEMBL1136208,Bioorg Med Chem Lett,2003.0,"{'bei': '10.93', 'le': '0.22', 'lle': '4.58', 'sei': '3.04'}",CHEMBL3706661,,CHEMBL3706661,6.50,0,http://www.openphacts.org/units/Nanomolar,194208,=,1,1,=,,IC50,nM,,320.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,0.32
,,96281,[],CHEMBL805362,In vitro inhibition of Src protein tyrosine kinase using the Scintillation proximity kinase assay.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2cn(-c3ccc(C(=O)O)cc3)c3ncnc(N)c23)c1,,,CHEMBL1136208,Bioorg Med Chem Lett,2003.0,"{'bei': '16.16', 'le': '0.29', 'lle': '2.44', 'sei': '5.64'}",CHEMBL317693,,CHEMBL317693,5.82,0,http://www.openphacts.org/units/Nanomolar,194219,=,1,1,=,,IC50,nM,,1500.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,1.5
,,96312,[],CHEMBL882727,Inhibitory concentration against Src protein tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Nc2c(C#N)cnc3cc(-c4cccc(CN5CCOCC5)c4)c(OC)cc23)c(Cl)cc1Cl,,,CHEMBL1134917,Bioorg Med Chem Lett,2002.0,"{'bei': '12.42', 'le': '0.25', 'lle': '0.15', 'sei': '8.57'}",CHEMBL99637,,CHEMBL99637,6.82,0,http://www.openphacts.org/units/Nanomolar,189202,=,1,1,=,,IC50,nM,,150.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,150.0
,,96621,[],CHEMBL843061,Evaluated for inhibitory activity towards p60 c-Src tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2ccc3c(c2)NC(=O)/C3=C\c2cc3c([nH]2)CCCC3)cc1,,,CHEMBL1133768,J Med Chem,2000.0,,CHEMBL313500,,CHEMBL313500,,0,http://www.openphacts.org/units/Nanomolar,163346,>,1,1,>,,IC50,nM,,20000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,20.0
,,97344,[],CHEMBL805362,In vitro inhibition of Src protein tyrosine kinase using the Scintillation proximity kinase assay.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2cn(-c3ccc(C(=O)Nc4ccc(C(P(=O)(O)O)P(=O)(O)O)cc4)cc3)c3ncnc(N)c23)c1,,,CHEMBL1136208,Bioorg Med Chem Lett,2003.0,"{'bei': '7.22', 'le': '0.14', 'lle': '0.12', 'sei': '2.09'}",CHEMBL101795,,CHEMBL101795,4.40,0,http://www.openphacts.org/units/Nanomolar,194215,=,1,1,=,,IC50,nM,,40000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,40.0
,,98657,[],CHEMBL843061,Evaluated for inhibitory activity towards p60 c-Src tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2ccc(C(=O)O)cc2/C1=C/c1cc2c([nH]1)CCCC2,,,CHEMBL1133768,J Med Chem,2000.0,"{'bei': '22.45', 'le': '0.41', 'lle': '3.84', 'sei': '8.42'}",CHEMBL89010,,CHEMBL89010,6.92,0,http://www.openphacts.org/units/Nanomolar,163352,=,1,1,=,,IC50,nM,,120.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,0.12
,,98666,[],CHEMBL843061,Evaluated for inhibitory activity towards p60 c-Src tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(=O)O)CCCC3)C(=O)N2,,,CHEMBL1133768,J Med Chem,2000.0,"{'bei': '14.84', 'le': '0.29', 'lle': '4.12', 'sei': '4.33'}",CHEMBL86531,,CHEMBL86531,6.17,0,http://www.openphacts.org/units/Nanomolar,163342,=,1,1,=,,IC50,nM,,680.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,0.68
,,99307,[],CHEMBL882727,Inhibitory concentration against Src protein tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCOCC5)cc4)c(OC)cc23)c(Cl)cc1Cl,,,CHEMBL1134917,Bioorg Med Chem Lett,2002.0,"{'bei': '14.24', 'le': '0.28', 'lle': '1.15', 'sei': '9.82'}",CHEMBL318429,,CHEMBL318429,7.82,0,http://www.openphacts.org/units/Nanomolar,189203,=,1,1,=,,IC50,nM,,15.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,15.0
,,99529,[],CHEMBL843061,Evaluated for inhibitory activity towards p60 c-Src tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CCc1c(/C=C2\C(=O)Nc3ccccc32)[nH]c2c1CCCC2,,,CHEMBL1133768,J Med Chem,2000.0,"{'bei': '17.01', 'le': '0.31', 'lle': '2.32', 'sei': '6.96'}",CHEMBL315753,,CHEMBL315753,5.72,0,http://www.openphacts.org/units/Nanomolar,163344,=,1,1,=,,IC50,nM,,1890.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,1.89
,,101339,[],CHEMBL805362,In vitro inhibition of Src protein tyrosine kinase using the Scintillation proximity kinase assay.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2cn(-c3ccc(CCN(C)CCO)cc3)c3ncnc(N)c23)c1,,,CHEMBL1136208,Bioorg Med Chem Lett,2003.0,"{'bei': '16.28', 'le': '0.30', 'lle': '3.66', 'sei': '7.60'}",CHEMBL105436,,CHEMBL105436,6.80,0,http://www.openphacts.org/units/Nanomolar,194224,=,1,1,=,,IC50,nM,,160.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,0.16
,,102362,[],CHEMBL805362,In vitro inhibition of Src protein tyrosine kinase using the Scintillation proximity kinase assay.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2cn(-c3cccc(C(=O)NCCCP(=O)(O)CP(=O)(O)O)c3)c3ncnc(N)c23)c1,,,CHEMBL1136208,Bioorg Med Chem Lett,2003.0,"{'bei': '11.52', 'le': '0.23', 'lle': '3.24', 'sei': '3.39'}",CHEMBL321116,,CHEMBL321116,6.44,0,http://www.openphacts.org/units/Nanomolar,194214,=,1,1,=,,IC50,nM,,360.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,0.36
,,102363,[],CHEMBL805362,In vitro inhibition of Src protein tyrosine kinase using the Scintillation proximity kinase assay.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2nn(CCCCOP(=O)(O)CP(=O)(O)O)c3ncnc(N)c23)cc1,,,CHEMBL1136208,Bioorg Med Chem Lett,2003.0,"{'bei': '13.54', 'le': '0.28', 'lle': '3.67', 'sei': '3.55'}",CHEMBL421405,,CHEMBL421405,6.17,0,http://www.openphacts.org/units/Nanomolar,194207,=,1,1,=,,IC50,nM,,680.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,0.68
,,102391,[],CHEMBL882727,Inhibitory concentration against Src protein tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,CCN1CCN(Cc2ccc(-c3cc4ncc(C#N)c(Nc5cc(OC)c(Cl)cc5Cl)c4cc3OC)cc2)CC1,,,CHEMBL1134917,Bioorg Med Chem Lett,2002.0,"{'bei': '14.14', 'le': '0.28', 'lle': '1.17', 'sei': '11.07'}",CHEMBL103627,,CHEMBL103627,8.15,0,http://www.openphacts.org/units/Nanomolar,189204,=,1,1,=,,IC50,nM,,7.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,7.0
,,102393,[],CHEMBL882727,Inhibitory concentration against Src protein tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCN(CCO)CC5)cc4)ccc23)c(Cl)cc1Cl,,,CHEMBL1134917,Bioorg Med Chem Lett,2002.0,"{'bei': '14.81', 'le': '0.29', 'lle': '2.39', 'sei': '9.84'}",CHEMBL102727,,CHEMBL102727,8.33,0,http://www.openphacts.org/units/Nanomolar,189210,=,1,1,=,,IC50,nM,,4.7,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,4.7
,,104237,[],CHEMBL805362,In vitro inhibition of Src protein tyrosine kinase using the Scintillation proximity kinase assay.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2cn(-c3ccc(CCOP(=O)(O)CP(=O)(O)O)cc3)c3ncnc(N)c23)c1,,,CHEMBL1136208,Bioorg Med Chem Lett,2003.0,"{'bei': '11.87', 'le': '0.24', 'lle': '2.59', 'sei': '3.62'}",CHEMBL102183,,CHEMBL102183,6.16,0,http://www.openphacts.org/units/Nanomolar,194222,=,1,1,=,,IC50,nM,,700.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,0.7
,,104238,[],CHEMBL805362,In vitro inhibition of Src protein tyrosine kinase using the Scintillation proximity kinase assay.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-c2nn(-c3cccc(P(=O)(O)CC(=O)O)c3)c3ncnc(N)c23)c1,,,CHEMBL1136208,Bioorg Med Chem Lett,2003.0,"{'bei': '13.19', 'le': '0.26', 'lle': '3.75', 'sei': '3.78'}",CHEMBL3706664,,CHEMBL3706664,5.80,0,http://www.openphacts.org/units/Nanomolar,194211,=,1,1,=,,IC50,nM,,1600.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,1.6
,,104506,[],CHEMBL843061,Evaluated for inhibitory activity towards p60 c-Src tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2ccc(Br)cc2/C1=C/c1cc2c([nH]1)CCCC2,,,CHEMBL1133768,J Med Chem,2000.0,"{'bei': '15.47', 'le': '0.35', 'lle': '1.16', 'sei': '11.82'}",CHEMBL88606,,CHEMBL88606,5.31,0,http://www.openphacts.org/units/Nanomolar,163356,=,1,1,=,,IC50,nM,,4920.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,4.92
,,104515,[],CHEMBL843061,Evaluated for inhibitory activity towards p60 c-Src tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1[nH]c2c(c1CCC(=O)O)CCCC2,,,CHEMBL1133768,J Med Chem,2000.0,"{'bei': '13.73', 'le': '0.25', 'lle': '1.00', 'sei': '6.65'}",CHEMBL313821,,CHEMBL313821,6.08,0,http://www.openphacts.org/units/Nanomolar,163349,=,1,1,=,,IC50,nM,,840.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,0.84
,,105576,[],CHEMBL821534,Inhibitory activity against c-src tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)c2cc(NC3CCCCC3)c(NC3CCCCC3)cc21,,,CHEMBL1127678,J Med Chem,1994.0,,CHEMBL266969,,CHEMBL266969,,0,http://www.openphacts.org/units/Nanomolar,2999,>,1,1,>,,IC50,nM,,50000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,50.0
,,106904,[],CHEMBL809573,Inhibitory activity against binding of Src protein tyrosine kinase SH2 domain to biotinylated EPQY*EEIPI Peptide by ELISA.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H]1NC(=O)[C@H](Cc2ccc(OP(=O)(O)O)cc2)NC(=O)OCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@@H](C(C)C)NC(=O)[C@H](CC(N)=O)NC1=O,,,CHEMBL1132170,J Med Chem,1999.0,,CHEMBL435738,,CHEMBL435738,,0,http://www.openphacts.org/units/Nanomolar,347745,>,1,1,>,,IC50,nM,,100000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,100.0
,,106906,[],CHEMBL809573,Inhibitory activity against binding of Src protein tyrosine kinase SH2 domain to biotinylated EPQY*EEIPI Peptide by ELISA.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H]1CCCCNC(=O)[C@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@@H](Cc2ccc(OP(=O)(O)O)cc2)NC1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1132170,J Med Chem,1999.0,,CHEMBL451250,,CHEMBL451250,,0,http://www.openphacts.org/units/Nanomolar,347739,>,1,1,>,,IC50,nM,,150000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,150.0
,,107804,[],CHEMBL843949,"Inhibition of tyrosine phosphorylation activity of the pp60v-src tyrosine kinase, protein from v-src baculovirus-infected insect cells",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccc(Cl)c3n2C)c(C(=O)Nc2ccccc2)c2cccc(Cl)c21,,,CHEMBL1127560,J Med Chem,1994.0,,CHEMBL291667,,CHEMBL291667,,0,http://www.openphacts.org/units/Nanomolar,109033,>,1,1,>,,IC50,nM,,100000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,100.0
,,110219,[],CHEMBL843949,"Inhibition of tyrosine phosphorylation activity of the pp60v-src tyrosine kinase, protein from v-src baculovirus-infected insect cells",B,,,BAO_0000190,BAO_0000019,assay format,COc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC)c4n3C)n(C)c12,,,CHEMBL1127560,J Med Chem,1994.0,"{'bei': '8.74', 'le': '0.17', 'lle': '-2.55', 'sei': '6.29'}",CHEMBL292323,,CHEMBL292323,5.44,0,http://www.openphacts.org/units/Nanomolar,109049,=,1,1,=,,IC50,nM,,3600.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,3.6
,,110539,[],CHEMBL809573,Inhibitory activity against binding of Src protein tyrosine kinase SH2 domain to biotinylated EPQY*EEIPI Peptide by ELISA.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H]1NC(=O)[C@H](Cc2ccc(OP(=O)(O)O)cc2)NC(=O)CCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@@H](C(C)C)NC(=O)[C@H](CC(N)=O)NC1=O,,,CHEMBL1132170,J Med Chem,1999.0,,CHEMBL177372,,CHEMBL177372,,0,http://www.openphacts.org/units/Nanomolar,347749,>,1,1,>,,IC50,nM,,100000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,100.0
,,110541,[],CHEMBL809573,Inhibitory activity against binding of Src protein tyrosine kinase SH2 domain to biotinylated EPQY*EEIPI Peptide by ELISA.,B,,,BAO_0000190,BAO_0000357,single protein format,C/C(S)=N/[C@H]1CCCCNC(=O)[C@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc2ccc(OP(=O)(O)O)cc2)NC1=O,,,CHEMBL1132170,J Med Chem,1999.0,"{'bei': '5.08', 'le': '0.10', 'lle': '4.42', 'sei': '1.48'}",CHEMBL433805,,CHEMBL433805,4.26,0,http://www.openphacts.org/units/Nanomolar,347741,=,1,1,=,,IC50,nM,,55000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,55.0
,,111702,[],CHEMBL843949,"Inhibition of tyrosine phosphorylation activity of the pp60v-src tyrosine kinase, protein from v-src baculovirus-infected insect cells",B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(C)cc4n3C)n(C)c2c1,,,CHEMBL1127560,J Med Chem,1994.0,"{'bei': '6.77', 'le': '0.13', 'lle': '-4.59', 'sei': '5.88'}",CHEMBL64459,,CHEMBL64459,4.00,0,http://www.openphacts.org/units/Nanomolar,109037,=,1,1,=,,IC50,nM,,100000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,100.0
,,111999,[],CHEMBL809573,Inhibitory activity against binding of Src protein tyrosine kinase SH2 domain to biotinylated EPQY*EEIPI Peptide by ELISA.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H]1CCCCNC(=O)[C@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc2ccc(OP(=O)(O)O)cc2)NC1=O,,,CHEMBL1132170,J Med Chem,1999.0,"{'bei': '5.03', 'le': '0.10', 'lle': '5.52', 'sei': '1.36'}",CHEMBL359934,,CHEMBL359934,4.14,0,http://www.openphacts.org/units/Nanomolar,347747,=,1,1,=,,IC50,nM,,73000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,73.0
,,112001,[],CHEMBL809573,Inhibitory activity against binding of Src protein tyrosine kinase SH2 domain to biotinylated EPQY*EEIPI Peptide by ELISA.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H]1CCCCNC(=O)[C@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc2ccc(OP(=O)(O)O)cc2)NC1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1132170,J Med Chem,1999.0,,CHEMBL435910,,CHEMBL435910,,0,http://www.openphacts.org/units/Nanomolar,347746,>,1,1,>,,IC50,nM,,150000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,150.0
,,113113,[],CHEMBL843949,"Inhibition of tyrosine phosphorylation activity of the pp60v-src tyrosine kinase, protein from v-src baculovirus-infected insect cells",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccccc3n2C)c(C(=O)Nc2ccccc2)c2ccccc21,,,CHEMBL1127560,J Med Chem,1994.0,"{'bei': '9.76', 'le': '0.19', 'lle': '-2.48', 'sei': '8.07'}",CHEMBL304414,,CHEMBL304414,5.50,1,http://www.openphacts.org/units/Nanomolar,109028,=,1,1,=,,IC50,nM,,3200.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,3.2
,,115583,[],CHEMBL821534,Inhibitory activity against c-src tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21,,,CHEMBL1127678,J Med Chem,1994.0,"{'bei': '14.10', 'le': '0.26', 'lle': '1.63', 'sei': '4.60'}",CHEMBL267019,,CHEMBL267019,5.10,0,http://www.openphacts.org/units/Nanomolar,2993,=,1,1,=,,IC50,nM,,8000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,8.0
,,116921,[],CHEMBL843949,"Inhibition of tyrosine phosphorylation activity of the pp60v-src tyrosine kinase, protein from v-src baculovirus-infected insect cells",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C#N)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C#N)ccc21,,,CHEMBL1127560,J Med Chem,1994.0,"{'bei': '8.73', 'le': '0.17', 'lle': '-2.37', 'sei': '4.62'}",CHEMBL291979,,CHEMBL291979,5.35,0,http://www.openphacts.org/units/Nanomolar,109040,=,1,1,=,,IC50,nM,,4500.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,4.5
